,vip,title,year,kms,city,province,transmission,price,age,age_sq,year_norm,year_norm_sq,kms_norm,kms_norm_sq,10th Quantile,50th Quantile,90th Quantile,cheap,expensive
404,28653252,2023 Mitsubishi RVR SE,2023.0,0.0,Surrey,BC,Automatic,31998.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
405,29125855,2020 Mitsubishi RVR All-Wheel Drive- Clean Carfax- No Accidents or Claims!!,2020.0,60789.0,Airdrie,AB,Automatic,28095.0,3.0,9.0,0.09,0.0081,60.789,3695.302521,22646.15755529279,26415.182377225683,29978.472558316906,False,False
406,28682391,2022 Mitsubishi RVR,2022.0,20500.0,-,NB,,26500.0,1.0,1.0,0.11,0.0121,20.5,420.25,26602.41859334849,30757.41003717918,35773.270295778515,True,False
407,29481969,2012 Mitsubishi RVR,2012.0,313000.0,Southwest Calgary,AB,Automatic,7300.0,11.0,121.0,0.01,0.0001,313.0,97969.0,-4822.9690868713915,1411.7924523138681,7299.999999999989,False,True
408,29480918,2016 Mitsubishi RVR 2WD 4dr CVT SE,2016.0,133481.0,Chambly,QC,CVT,14999.0,7.0,49.0,0.05,0.0025000000000000005,133.481,17817.177361,14012.187069385918,17437.255696710352,19818.30328824703,False,False
409,29480430,2014 Mitsubishi RVR SE,2014.0,140000.0,Surrey,BC,Automatic,14200.0,9.0,81.0,0.03,0.0009,140.0,19600.0,10570.395447418967,13994.962110192835,16391.65589969049,False,False
411,29476255,"2011 Mitsubishi RVR GT AWD :: No Reported Accident, Low Mileage, Panoramic Roof",2011.0,164684.0,Calgary,AB,Automatic,11495.0,12.0,144.0,0.0,0.0,164.684,27120.819856,5683.253437273623,8307.092849355195,11429.646751082757,False,True
412,29475764,2012 Mitsubishi RVR SE,2012.0,128506.0,Lethbridge,AB,Automatic,12800.0,11.0,121.0,0.01,0.0001,128.506,16513.792036,8114.047287063691,11332.526606950953,14000.563469039087,False,False
413,29466904,2021 Mitsubishi RVR SE,2021.0,49396.0,Saskatoon,SK,Automatic,29089.0,2.0,4.0,0.1,0.010000000000000002,49.396,2439.964816,24803.81555504089,28399.213435266454,32512.12422679054,False,False
414,29466902,2021 Mitsubishi RVR ES,2021.0,40985.0,Saskatoon,SK,Automatic,29589.0,2.0,4.0,0.1,0.010000000000000002,40.985,1679.770225,24670.116552338968,28603.573070065802,32815.91780957747,False,False
415,29466847,2012 Mitsubishi RVR SE,2012.0,160245.0,Ottawa,ON,Automatic,9995.0,11.0,121.0,0.01,0.0001,160.245,25678.460025,7076.1744138507165,10032.836343798863,12850.608967464621,False,False
416,29466364,"2017 Mitsubishi RVR SE - Reverse Camera, Keyless Entry, Bluetooth, Cruise Control, Alloy Wheels & More!",2017.0,116000.0,Guelph,ON,Manual,16998.0,6.0,36.0,0.06,0.0036,116.0,13456.0,16221.328289574401,19713.611754815953,22190.196112196514,False,False
417,29466352,2013 Mitsubishi RVR GT,2013.0,150143.0,Scarborough,ON,Automatic,10888.0,10.0,100.0,0.02,0.0004,150.143,22542.920449,8787.93259542407,12012.875498266803,14572.559847579447,False,False
418,29466057,2021 Mitsubishi RVR SE | Heated Seats/Steering | Sunroof | Leather |,2021.0,25496.0,Edmonton,AB,Automatic,34997.0,2.0,4.0,0.1,0.010000000000000002,25.496,650.0460159999999,24333.220450557284,28948.82865982505,33375.14802418219,False,True
419,29456732,2021 Mitsubishi RVR SE AWD,2021.0,18700.0,Sherbrooke,QC,Automatic,27995.0,2.0,4.0,0.1,0.010000000000000002,18.7,349.69,24148.30151035989,29087.60033057375,33620.43128474887,False,False
420,29444450,2017 Mitsubishi RVR SE AWD/LTD/BACKUPCAM/HEATEDSEATS/BLUETOOTH,2017.0,95129.0,Edmonton,AB,Automatic,20999.0,6.0,36.0,0.06,0.0036,95.129,9049.526641,16506.94123773402,20432.26634795797,22945.46292370862,False,False
421,29434952,2019 Mitsubishi RVR,2019.0,44054.0,Fredericton,NB,Automatic,25887.0,4.0,16.0,0.08,0.0064,44.054,1940.754916,20275.398592229096,25171.359181167798,28556.807493372326,False,False
422,29423377,2016 Mitsubishi RVR ES,2016.0,138540.0,Halifax,NS,Automatic,16495.0,7.0,49.0,0.05,0.0025000000000000005,138.54,19193.331599999998,13867.490647934452,17237.198163019708,19635.055871397675,False,False
423,29399945,2020 Mitsubishi RVR ES AWC certifié,2020.0,40507.0,Boucherville,QC,Automatic,25479.0,3.0,9.0,0.09,0.0081,40.507,1640.8170489999998,22377.99271214997,26926.552328340294,30711.156188067238,False,False
424,29379530,2018 Mitsubishi RVR SE AWC MAGS + SIÈGES CHAUFFANT + CAMERA DE RECUL,2018.0,136357.0,Mirabel,QC,Automatic,16440.0,5.0,25.0,0.07,0.004900000000000001,136.357,18593.231449,17662.276663922694,20577.88202846527,23287.747076888914,True,False
425,29378964,2019 Mitsubishi RVR SE LIMITED,2019.0,93550.0,Edmonton,AB,Automatic,26995.0,4.0,16.0,0.08,0.0064,93.55,8751.602499999999,20489.578229375074,23772.555266133902,26767.749735788646,False,True
426,29367490,2014 Mitsubishi RVR GT AWD 4dr CVT GT,2014.0,117013.0,Ottawa,ON,CVT,14995.0,9.0,81.0,0.03,0.0009,117.013,13692.042169000002,11143.350497258634,14875.019356043453,17224.095963745272,False,False
427,29357418,2016 Mitsubishi RVR ES AC,2016.0,118387.0,Gatineau,QC,Manual,13995.0,7.0,49.0,0.05,0.0025000000000000005,118.387,14015.481769,14369.383162571996,18008.610231197672,20364.86584741785,True,False
428,29342276,2013 Mitsubishi RVR SE*AUTO*4 CYLINDER*ONLY 172KMS*CERTIFIED,2013.0,172131.0,London,ON,Automatic,9995.0,10.0,100.0,0.02,0.0004,172.131,29629.081161000002,7888.346723824699,11050.604210304566,13775.479761108185,False,False
429,29335587,"2022 Mitsubishi RVR 4WD | Under 30,000KMs | 5 Passenger | Keyless Entry | Remote Start | 60 L Fuel Tank",2022.0,28377.0,Redwater,AB,Automatic,31997.0,1.0,1.0,0.11,0.0121,28.377,805.2541289999999,26807.71868028621,30593.469447396987,35488.95025885595,False,False
430,29334247,2018 Mitsubishi RVR SE,2018.0,46700.0,Edmonton,AB,Automatic,26998.0,5.0,25.0,0.07,0.004900000000000001,46.7,2180.8900000000003,18272.634783563066,23453.773752976667,26530.76547290485,False,True
431,29324832,2018 Mitsubishi RVR SE ANNIVERSARY EDITION,2018.0,67580.0,Fredericton,NB,,24495.0,5.0,25.0,0.07,0.004900000000000001,67.58,4567.0563999999995,18482.291716455242,22904.567852916683,25776.324783422577,False,False
432,29323674,2020 Mitsubishi RVR SE AWC,2020.0,34070.0,Calgary,AB,Automatic,32888.0,3.0,9.0,0.09,0.0081,34.07,1160.7649000000001,22250.750349041908,27074.410279798798,30943.59370193445,False,True
433,29323348,2019 Mitsubishi RVR,2019.0,75753.0,Mississauga,ON,Automatic,24995.0,4.0,16.0,0.08,0.0064,75.753,5738.517009,20550.769587412065,24322.873929699887,27411.352558328552,False,False
434,29313563,2020 Mitsubishi RVR ES,2020.0,8695.0,Kamloops,BC,Automatic,31999.0,3.0,9.0,0.09,0.0081,8.695,75.603025,21551.401928162886,27589.50962935105,31859.415093854783,False,True
435,29300941,2019 Mitsubishi RVR AWD SE,2019.0,94969.0,Edmonton,AB,Automatic,26999.0,4.0,16.0,0.08,0.0064,94.969,9019.110960999998,20478.019391747082,23726.387931569363,26716.418117495254,False,True
436,29293044,2020 Mitsubishi RVR ES 4WD Heated Seats,2020.0,70293.0,Leduc,AB,Automatic,27695.0,3.0,9.0,0.09,0.0081,70.293,4941.1058490000005,22702.468253335406,26151.793794668567,29634.98101457329,False,False
437,29291969,2020 Mitsubishi RVR SE,2020.0,73600.0,Calgary,AB,Automatic,27995.0,3.0,9.0,0.09,0.0081,73.6,5416.959999999999,22711.683388668152,26056.588927176545,29515.435994123705,False,False
438,29290238,2021 Mitsubishi RVR SE - AWD | Heated Seats,2021.0,41117.0,Saskatoon,SK,Automatic,32589.0,2.0,4.0,0.1,0.010000000000000002,41.117,1690.6076889999997,24672.482506057917,28600.457644068436,32811.15077623099,False,False
439,29267934,2017 Mitsubishi RVR Other,2017.0,141300.0,Calgary,AB,Automatic,20649.0,6.0,36.0,0.06,0.0036,141.3,19965.690000000002,15588.942506495736,18744.391760018916,21273.990052698682,False,False
440,29265918,2023 Mitsubishi RVR ES AWC,2023.0,11166.0,Drayton Valley,AB,Automatic,31900.0,0.0,0.0,0.12,0.0144,11.166,124.679556,28842.176979140993,32661.53092065393,38423.665352733704,False,False
441,29257132,2021 Mitsubishi RVR SE AWC,2021.0,39052.0,High River,AB,Automatic,31995.0,2.0,4.0,0.1,0.010000000000000002,39.052,1525.058704,24634.491810602514,28648.860092203475,32885.723683431526,False,False
442,29241786,2015 Mitsubishi RVR 4WD SE,2015.0,114641.0,Ottawa,ON,,14999.0,8.0,64.0,0.04,0.0016,114.641,13142.558881,12754.514131138902,16543.866489336608,18857.327263044688,False,False
443,29230995,2019 Mitsubishi RVR SE FWD,2019.0,28742.0,Boucherville,QC,Automatic,22299.0,4.0,16.0,0.08,0.0064,28.742,826.102564,19966.040421426333,25520.786671263726,29109.702200151332,False,False
444,29212788,2016 Mitsubishi RVR SE AWD/BACKUPCAM/HEATEDSEATS/BLUETOOTH,2016.0,71193.0,Edmonton,AB,Automatic,20497.0,7.0,49.0,0.05,0.0025000000000000005,71.193,5068.443249,14766.080962476119,19548.276134051623,22072.113813800224,False,False
445,29212320,2021 Mitsubishi RVR ES - No Dealer Fees,2021.0,60664.0,Richmond,BC,Automatic,25800.0,2.0,4.0,0.1,0.010000000000000002,60.664,3680.1208960000004,24928.60686684336,28106.82339972934,32105.013490501213,False,False
446,29211078,2022 Mitsubishi RVR ES 4WD,2022.0,39742.0,Edmonton,AB,Automatic,30361.0,1.0,1.0,0.11,0.0121,39.742,1579.4265639999999,27050.35457684422,30338.57660666939,35078.60642630837,False,False
447,29203265,2020 Mitsubishi RVR 2020 Mitsubishi RVR SE in grey is a compact SUV that offers a versatile and efficient driving experience. With its stylish desig,2020.0,76313.0,Edmonton,AB,Automatic,26711.0,3.0,9.0,0.09,0.0081,76.313,5823.673969,22715.24229225626,25977.113614606256,29417.35422698295,False,False
448,29202897,2021 Mitsubishi RVR ES | 4WD/BACKUP CAM/CARPLAY&ANDROID AUTO/KEYLESS ENTRY,2021.0,63675.0,Sherwood Park,AB,Automatic,29887.0,2.0,4.0,0.1,0.010000000000000002,63.675,4054.505625,24951.420681275846,28025.08261061309,31996.202134092386,False,False
449,29194362,2011 Mitsubishi RVR SE,2011.0,203000.0,Rimouski,QC,Automatic,7995.0,12.0,144.0,0.0,0.0,203.0,41209.0,3689.4052134502635,6484.189356316376,10039.674432758256,False,False
450,29193393,2020 Mitsubishi RVR ES 4WD with Heated Seats,2020.0,70054.0,Sherwood Park,AB,Automatic,27973.0,3.0,9.0,0.09,0.0081,70.054,4907.562916,22701.594650800005,26158.603195241594,29643.62016290932,False,False
451,29185223,2021 Mitsubishi RVR ES - ALL WHEEL DRIVE,2021.0,63710.0,Richmond,BC,Automatic,25888.0,2.0,4.0,0.1,0.010000000000000002,63.71,4058.9641,24951.65975315005,28024.12350237916,31994.93724524782,False,False
452,29182673,2021 Mitsubishi RVR ES AWD/BACKUPCAM/BLUETOOTH/HEATEDSEATS/CRUISE/POWERGROUP,2021.0,83446.0,Edmonton,AB,Automatic,28697.0,2.0,4.0,0.1,0.010000000000000002,83.446,6963.234915999999,24990.879060300624,27450.53984164616,31281.462245316026,False,False
453,29182160,2019 Mitsubishi RVR SE,2019.0,65503.0,Red Deer,AB,Automatic,26888.0,4.0,16.0,0.08,0.0064,65.503,4290.643009,20515.5858763578,24615.69104840642,27781.865272963158,False,False
454,29171285,2020 Mitsubishi RVR SE,2020.0,81653.0,Hamilton,ON,Automatic,23795.0,3.0,9.0,0.09,0.0081,81.653,6667.212409000001,22711.712559428724,25817.072312958153,29224.27531514534,False,False
455,29138775,2021 Mitsubishi RVR ES,2021.0,76852.0,Calgary,AB,Automatic,30772.0,2.0,4.0,0.1,0.010000000000000002,76.852,5906.229904000001,24999.004738675532,27649.45474922555,31519.89091859384,False,False
456,29137135,"2017 Mitsubishi RVR SE, AWD - FINANCING AVAILABLE",2017.0,198046.0,Edmonton,AB,Automatic,12900.0,6.0,36.0,0.06,0.0036,198.046,39222.218116,13029.991842892652,16179.664287943662,19216.356827386942,True,False
457,29126260,2019 Mitsubishi RVR SE LTD AWC CRUISE A/C SIEGES CHAUFFANTS BLUETOOTH,2019.0,81406.0,Chambly,QC,Automatic,20999.0,4.0,16.0,0.08,0.0064,81.406,6626.936836000001,20548.150537288988,24153.834894649124,27206.9590727245,False,False
458,29115402,"2021 Mitsubishi RVR GT, LEATHER, BLIND SPOT, APPLE CARPLAY",2021.0,29622.0,St. Albert,AB,Automatic,30250.0,2.0,4.0,0.1,0.010000000000000002,29.622,877.462884,24434.449117975437,28860.794337940748,33226.205532950225,False,False
459,29106262,2020 Mitsubishi RVR ES,2020.0,71917.0,Truro,NS,Automatic,26599.0,3.0,9.0,0.09,0.0081,71.917,5172.054889,22707.663185215148,26105.2700770208,29576.276459094603,False,False
460,29099023,"2018 Mitsubishi RVR SE LTD, CAR PLAY / ANDROID AUTO, 18\ RIMS",2018.0,71353.0,Kelowna,BC,Automatic,23990.0,5.0,25.0,0.07,0.004900000000000001,71.353,5091.250608999999,18497.389894288026,22797.518355822598,25639.944949039775,False,False
461,29095452,2020 Mitsubishi RVR SE AWC,2020.0,78391.0,Calgary,AB,Automatic,33888.0,3.0,9.0,0.09,0.0081,78.391,6145.148881000001,22715.529293972868,25915.404400865747,29342.223634885057,False,True
462,29080903,2021 Mitsubishi RVR ES,2021.0,66504.0,Truro,NS,Automatic,27299.0,2.0,4.0,0.1,0.010000000000000002,66.504,4422.782016000001,24968.808170416753,27946.895724710826,31893.958473682233,False,False
463,29073537,2018 Mitsubishi RVR SE LTD AWD | Bluetooth | Local,2018.0,121463.0,Winnipeg,MB,Automatic,20662.0,5.0,25.0,0.07,0.004900000000000001,121.463,14753.260368999998,18036.45673782607,21149.107786262524,23827.118011938357,False,False
464,29071949,2021 Mitsubishi RVR SE,2021.0,62635.0,Richmond,BC,Automatic,26800.0,2.0,4.0,0.1,0.010000000000000002,62.635,3923.143225,24944.042947671715,28053.487973756288,32033.786765826346,False,False
465,29042394,2021 Mitsubishi RVR ES,2021.0,64866.0,Truro,NS,Automatic,27599.0,2.0,4.0,0.1,0.010000000000000002,64.866,4207.597956,24959.218673080522,27992.329949420928,31953.158989500596,False,False
466,29014554,"2021 Mitsubishi RVR 2021 Mitsubishi RVR ES in black! This stylish vehicle features a spacious interior with room for up to five passengers, and it's",2021.0,51585.0,Edmonton,AB,Automatic,27111.0,2.0,4.0,0.1,0.010000000000000002,51.585,2661.012225,24832.927026948066,28344.080075186797,32433.047385262864,False,False
467,29007322,2020 Mitsubishi RVR SE,2020.0,78491.0,Calgary,AB,Automatic,29994.0,3.0,9.0,0.09,0.0081,78.491,6160.837081,22715.489749550165,25912.416472619654,29338.60798666801,False,True
468,29006750,2018 Mitsubishi RVR SE LTD,2018.0,158978.0,Hamilton,ON,,18998.0,5.0,25.0,0.07,0.004900000000000001,158.978,25274.004484,16886.078596889027,19639.06479295581,22468.06740073267,False,False
469,28983061,"2011 Mitsubishi RVR SE AWD :: Automatic, Leather Interior, Bluetooth",2011.0,193908.0,Calgary,AB,Automatic,10995.0,12.0,144.0,0.0,0.0,193.908,37600.312463999995,4227.616630401186,6939.051106409381,10369.652172120659,False,True
470,28975780,2018 Mitsubishi RVR GT,2018.0,77120.0,Saint John,NB,Automatic,22678.0,5.0,25.0,0.07,0.004900000000000001,77.12,5947.4944000000005,18506.989425739106,22629.275527587408,25431.45813796879,False,False
471,28974050,2022 Mitsubishi RVR ES AWC,2022.0,18576.0,Grande Prairie,AB,Automatic,31959.0,1.0,1.0,0.11,0.0121,18.576,345.06777600000004,26547.653382345732,30795.870413527675,35842.70626721851,False,False
472,28963581,"2019 Mitsubishi RVR SE: AWD, HEATED SEATS, BACK UP CAMERA!",2019.0,62846.0,Spruce Grove,AB,Automatic,26429.0,4.0,16.0,0.08,0.0064,62.846,3949.6197159999997,20498.064375634505,24688.716082857933,27877.889864998593,False,False
473,28940718,2019 Mitsubishi RVR,2019.0,104400.0,Mont-Royal,QC,,21777.0,4.0,16.0,0.08,0.0064,104.4,10899.36,20376.12915934799,23410.95921075488,26375.19810640144,False,False
474,28940008,2018 Mitsubishi RVR SE,2018.0,81022.0,Spruce Grove,AB,Automatic,24429.0,5.0,25.0,0.07,0.004900000000000001,81.022,6564.564484000001,18504.241970939693,22512.273839419748,25290.372744188768,False,False
475,28939044,2020 Mitsubishi RVR SE,2020.0,72581.0,Quebec,QC,Automatic,25980.0,3.0,9.0,0.09,0.0081,72.581,5268.001561,22709.415045399135,26086.120529139465,29552.273238574926,False,False
476,28917746,2014 Mitsubishi RVR GT,2014.0,189220.0,Red Deer,AB,Automatic,9888.0,9.0,81.0,0.03,0.0009,189.22,35804.2084,8472.925064934057,11812.223830488667,14607.202399548689,False,False
477,28908866,2020 Mitsubishi RVR ES 4WD Heated Cloth Seats,2020.0,82666.0,Leduc,AB,Automatic,26432.0,3.0,9.0,0.09,0.0081,82.666,6833.667555999999,22709.466400291505,25786.17216852617,29187.644507673656,False,False
478,28907732,2015 Mitsubishi RVR Other,2015.0,84768.0,Fredericton,NB,Automatic,15988.0,8.0,64.0,0.04,0.0016,84.768,7185.613824,13077.547491631693,17543.097557313147,19938.15345434639,False,False
479,28898680,2018 Mitsubishi RVR SE LTD + LOCALLY OWNED,2018.0,91345.0,Surrey,BC,Automatic,23499.0,5.0,25.0,0.07,0.004900000000000001,91.345,8343.909024999999,18460.99991540179,22190.410910408642,24917.038330459305,False,False
480,28875901,2021 Mitsubishi RVR SE,2021.0,76000.0,Quebec,QC,Automatic,26980.0,2.0,4.0,0.1,0.010000000000000002,76.0,5776.0,24998.500515950134,27674.623660191908,31550.69428571647,False,False
481,28848581,"2017 Mitsubishi RVR ES: AUTOMATIC, AIR, HEATED SEATS, LOW KMS!",2017.0,70500.0,Spruce Grove,AB,,19229.0,6.0,36.0,0.06,0.0036,70.5,4970.25,16569.455868325713,21186.247925863885,23836.083627597094,False,False
482,28839319,2019 Mitsubishi RVR SE LTD,2019.0,68255.0,Quebec,QC,Automatic,23980.0,4.0,16.0,0.08,0.0064,68.255,4658.745024999999,20530.087238485343,24538.805430790126,27682.39888052488,False,False
483,28811490,2020 Mitsubishi RVR SE,2020.0,78405.0,Calgary,AB,Automatic,28470.0,3.0,9.0,0.09,0.0081,78.405,6147.344025,22715.52405270529,25914.986191983702,29341.717444820446,False,False
484,28784561,2021 Mitsubishi RVR SE,2021.0,65985.0,Spruce Grove,AB,Automatic,28429.0,2.0,4.0,0.1,0.010000000000000002,65.985,4354.020225,24965.91201268769,27961.340303738998,31912.716477066464,False,False
485,28783876,2021 Mitsubishi RVR Other,2021.0,33712.0,Calgary,AB,Automatic,33610.0,2.0,4.0,0.1,0.010000000000000002,33.712,1136.4989440000002,24526.562499184423,28770.70721524979,33078.54344857558,False,True
486,28736994,2021 Mitsubishi RVR ES AWC,2021.0,82200.0,Calgary,AB,Automatic,31888.0,2.0,4.0,0.1,0.010000000000000002,82.2,6756.84,24994.0469125002,27488.686126131965,31326.519441880646,False,True
487,28736992,2021 Mitsubishi RVR SE AWC,2021.0,51389.0,Calgary,AB,Automatic,36888.0,2.0,4.0,0.1,0.010000000000000002,51.389,2640.829321,24830.41612109398,28349.04943129776,32440.12803760569,False,True
488,28724997,2018 Mitsubishi RVR SE LTD,2018.0,93602.0,Edmonton,AB,Automatic,23411.0,5.0,25.0,0.07,0.004900000000000001,93.602,8761.334404000001,18444.589929228372,22117.655928233362,24835.397071471372,False,False
489,28664583,2021 Mitsubishi RVR SE,2021.0,45444.0,Innisfail,AB,Automatic,29298.0,2.0,4.0,0.1,0.010000000000000002,45.444,2065.1571360000003,24745.312588258275,28496.713351046506,32654.874989051175,False,False
490,28653257,2023 Mitsubishi RVR LE | AWC | 2WD/4WD | BSW | B/U CAM,2023.0,0.0,Surrey,BC,Automatic,35848.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
491,28606400,2017 Mitsubishi RVR SE LIMITED EDITION 2.4L AWD,2017.0,40260.0,Lévis,QC,Automatic,22995.0,6.0,36.0,0.06,0.0036,40.26,1620.8675999999998,16239.738327996733,21972.713833100403,24928.661238722496,False,False
492,28587255,"2016 Mitsubishi RVR GT, AWD, TOIT-PANORAMIQUE, CUIR, ROCKFORD-FOSGATE",2016.0,107304.0,Saint-Hubert,QC,Automatic,18970.0,7.0,49.0,0.05,0.0025000000000000005,107.304,11514.148416,14560.587367974776,18403.781292432002,20766.022506695277,False,False
493,28580502,2017 Mitsubishi RVR SE Limited Edition: AWC/LEATHER/PANO ROOF/HEATED SEATS,2017.0,98273.0,Spruce Grove,AB,Automatic,21997.0,6.0,36.0,0.06,0.0036,98.273,9657.582529,16477.570043912176,20328.687162346723,22831.721545242835,False,False
494,28579513,"2020 Mitsubishi RVR SE; 4WD, HEATED SEATS, BACKUP CAMERA, PUSH START, BLUETOOTH, CRUISE CONTROL, AUTO HEADLIGHTS",2020.0,74357.0,Edmonton,AB,Automatic,25999.0,3.0,9.0,0.09,0.0081,74.357,5528.963449,22713.039153142774,26034.53747641144,29488.069385330346,False,False
495,28526269,2021 Mitsubishi RVR ES,2021.0,70800.0,Guelph,ON,Automatic,25967.0,2.0,4.0,0.1,0.010000000000000002,70.8,5012.639999999999,24987.713594600962,27825.594880383414,31738.678131981353,False,False
496,28487520,2022 Mitsubishi RVR SE AWC,2022.0,27788.0,Cornwall,ON,Automatic,28995.0,1.0,1.0,0.11,0.0121,27.788,772.172944,26793.419029586996,30606.088403689246,35510.212638059544,False,False
497,28487518,2022 Mitsubishi RVR SE AWC,2022.0,27788.0,Kingston,ON,Automatic,28995.0,1.0,1.0,0.11,0.0121,27.788,772.172944,26793.419029586996,30606.088403689246,35510.212638059544,False,False
498,28390701,2021 Mitsubishi RVR SE,2021.0,76670.0,Quebec,QC,Automatic,25980.0,2.0,4.0,0.1,0.010000000000000002,76.67,5878.2889000000005,24998.926901549803,27654.841443251968,31526.471050039392,False,False
499,28299596,2022 Mitsubishi RVR SE AWC,2022.0,77463.0,Kingston,ON,Automatic,25995.0,1.0,1.0,0.11,0.0121,77.463,6000.516368999999,27402.083469654783,29337.1402582013,33715.60022753925,True,False
500,28299595,2022 Mitsubishi RVR SE AWC,2022.0,77463.0,Cornwall,ON,Automatic,25995.0,1.0,1.0,0.11,0.0121,77.463,6000.516368999999,27402.083469654783,29337.1402582013,33715.60022753925,True,False
501,28279205,2020 Mitsubishi RVR ES,2020.0,47268.0,Quebec,QC,Automatic,23980.0,3.0,9.0,0.09,0.0081,47.268,2234.263824,22489.780036941986,26763.761345768078,30466.968338293635,False,False
502,28246285,2021 Mitsubishi RVR ES,2021.0,69500.0,Moncton,NB,Automatic,27988.0,2.0,4.0,0.1,0.010000000000000002,69.5,4830.25,24982.94681358816,27862.628331733256,31785.669280597744,False,False
503,28105336,2017 Mitsubishi RVR SE,2017.0,166831.0,Calgary,AB,Automatic,20371.0,6.0,36.0,0.06,0.0036,166.831,27832.582560999996,14632.860644937766,17657.378543207204,20348.679451999968,False,True
504,27780484,2021 Mitsubishi RVR SE | HEATED SEATS | BACKUP CAM | BLUETOOTH | CARPLAY | BLINDSPOT |,2021.0,31790.0,Sherwood Park,AB,Automatic,27507.0,2.0,4.0,0.1,0.010000000000000002,31.79,1010.6040999999999,24484.29675772728,28813.391354239015,33147.93617065198,False,False
505,27631808,2021 Mitsubishi RVR LE,2021.0,33837.0,Saskatoon,SK,Automatic,30995.0,2.0,4.0,0.1,0.010000000000000002,33.837,1144.9425690000003,24529.248628374913,28767.90971165677,33074.030248589,False,False
506,25187904,2021 Mitsubishi RVR GT | AWD | LEATHER | PANO ROOF | TOUCHSCREEN,2021.0,24813.0,Brantford,ON,Automatic,28888.0,2.0,4.0,0.1,0.010000000000000002,24.813,615.6849689999999,24315.658863015477,28963.125748090915,33399.80144215162,False,False
507,19064677,2020 Mitsubishi RVR ES AWD,2020.0,32380.0,Edmonton,AB,Automatic,21994.0,3.0,9.0,0.09,0.0081,32.38,1048.4644,22213.978885248023,27112.076612433615,31004.611107866775,True,False
508,20059646,2013 Mitsubishi RVR 2.0L,2013.0,171000.0,Côte-Des-Neiges—Notre-Dame-De-Grâce,QC,Automatic,7250.0,10.0,100.0,0.02,0.0004,171.0,29241.0,7940.397668997495,11102.080953030581,13816.492723084662,True,False
509,23101337,2013 Mitsubishi RVR 4WD GT,2013.0,160000.0,London,ON,Automatic,12300.0,10.0,100.0,0.02,0.0004,160.0,25600.0,8413.95038610955,11591.536932188184,14215.30494212962,False,False
510,26840778,2011 Mitsubishi RVR,2011.0,164353.0,Fabreville,QC,Manual,6500.0,12.0,144.0,0.0,0.0,164.353,27011.908609000002,5697.343894875819,8321.766479793903,11441.647003224156,False,False
511,29359892,"2011 Mitsubishi RVR 4WD, A VOIR ABSOLUMENT!",2011.0,248219.0,Québec,QC,Automatic,5495.0,12.0,144.0,0.0,0.0,248.219,61612.671961,410.9795009261652,4015.7725710630693,8397.133571238926,False,False
512,29323158,2023 Mitsubishi RVR ES AWC,2023.0,0.0,Saint John,NB,Automatic,30537.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
513,29386431,"2021 Mitsubishi RVR 2.4L SE AWC - CVT, Heated Seats, Cruise Control",2021.0,48476.0,Regina,SK,CVT,28999.0,2.0,4.0,0.1,0.010000000000000002,48.476,2349.922576,24790.879790341227,28422.144949712354,32545.35726835237,False,False
514,26786409,"2013 Mitsubishi RVR SE **4WD**SIEGES CHAUFFANTS**MAGS**BLUETOOTH**Financement 1ère, 2e et 3e chance !!! 100% Approuvé !!",2013.0,144638.0,Sainte-Rose,QC,Automatic,10995.0,10.0,100.0,0.02,0.0004,144.638,20920.151044000002,8976.079437686603,12241.088108765343,14772.033669363722,False,False
515,29301441,2023 Mitsubishi RVR SE,2023.0,0.0,Saint-Jean-Sur-Richelieu,QC,Automatic,28448.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
516,28930921,2023 Mitsubishi RVR SE,2023.0,0.0,Saint-Jean-Sur-Richelieu,QC,Automatic,28848.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
517,29053114,2023 Mitsubishi RVR GT,2023.0,0.0,Calgary,AB,Automatic,40869.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,True
518,29138767,2023 Mitsubishi RVR ES,2023.0,0.0,Calgary,AB,Automatic,29868.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
519,28540915,2019 Mitsubishi RVR,2019.0,118000.0,Winnipeg,MB,Automatic,23600.0,4.0,16.0,0.08,0.0064,118.0,13924.0,20152.46616044703,22929.800268221865,25882.962427709026,False,False
520,28472868,2015 Mitsubishi RVR .,2015.0,179000.0,Montréal,QC,Manual,9875.0,8.0,64.0,0.04,0.0016,179.0,32041.0,10572.861598277286,13881.990137210421,16525.318971641478,True,False
521,28631400,2023 Mitsubishi RVR SE FWD - CVT,2023.0,0.0,London,ON,CVT,30445.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
